productCode,productName,customerName,orderDate,total_price
S12_3990,"1970 Plymouth Hemi Cuda","Blauer See Auto, Co.",2003-10-04,612.88
S12_3990,"1970 Plymouth Hemi Cuda","Scandinavian Gift Ideas",2005-03-03,612.88
S18_4668,"1939 Cadillac Limousine","Mini Gifts Distributors Ltd.",2004-03-11,612.78
S18_2432,"1926 Ford Fire Engine","Australian Collectors, Co.",2004-11-29,612.60
S32_4289,"1928 Ford Phaeton Deluxe","King Kong Collectables, Co.",2003-11-15,612.20
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Canadian Gift Exchange Network",2004-10-22,611.49
S24_3969,"1936 Mercedes Benz 500k Roadster","Australian Collectables, Ltd",2003-11-21,610.56
S32_2509,"1954 Greyhound Scenicruiser","Stylish Desk Decors, Co.",2003-11-06,610.32
S18_4600,"1940s Ford truck","Volvo Model Replicas, Co",2004-11-19,610.26
S18_3136,"18th Century Vintage Horse Carriage","Classic Legends Inc.",2003-10-20,609.48
S24_1444,"1970 Dodge Coronet","Handji Gifts& Co",2004-06-15,608.66
S18_2949,"1913 Ford Model T Speedster","Classic Legends Inc.",2003-10-20,607.86
S18_2949,"1913 Ford Model T Speedster","Cambridge Collectables Co.",2004-03-10,607.86
S24_3371,"1971 Alpine Renault 1600s","Euro+ Shopping Channel",2004-12-07,606.20
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Canadian Gift Exchange Network",2003-12-05,604.34
S24_2841,"1900s Vintage Bi-Plane","Extreme Desk Decorations, Ltd",2004-03-30,604.26
S24_1628,"1966 Shelby Cobra 427 S/C","L'ordine Souveniers",2004-07-06,603.75
S24_2000,"1960 BSA Gold Star DBD34","Kelly's Gift Shop",2005-04-01,603.28
S18_3136,"18th Century Vintage Horse Carriage","Cambridge Collectables Co.",2004-03-10,603.18
S18_3782,"1957 Vespa GS150","Euro+ Shopping Channel",2004-12-07,603.00
S18_3782,"1957 Vespa GS150","Euro+ Shopping Channel",2005-02-10,603.00
S18_1097,"1940 Ford Pickup Truck","Cambridge Collectables Co.",2004-03-10,602.04
S18_4668,"1939 Cadillac Limousine","Mini Gifts Distributors Ltd.",2005-02-17,601.77
S24_3969,"1936 Mercedes Benz 500k Roadster","Amica Models & Co.",2004-08-17,599.93
S24_4278,"1900s Vintage Tri-Plane","Kelly's Gift Shop",2003-11-11,599.85
S700_1691,"American Airlines: B767-300",FunGiftIdeas.com,2005-03-03,599.20
S18_3029,"1999 Yamaha Speed Boat","Danish Wholesale Imports",2004-11-10,598.72
S18_4668,"1939 Cadillac Limousine","Diecast Classics Inc.",2004-08-19,598.64
S24_2972,"1982 Lamborghini Diablo","Euro+ Shopping Channel",2004-01-16,598.08
S32_2509,"1954 Greyhound Scenicruiser","Handji Gifts& Co",2004-06-15,597.87
S50_1514,"1962 City of Detroit Streetcar","Land of Toys Inc.",2004-09-08,597.48
S32_2206,"1982 Ducati 996 R","Auto Canal+ Petit",2004-01-15,597.45
S24_1785,"1928 British Royal Navy Airplane","King Kong Collectables, Co.",2003-12-01,597.42
S24_4620,"1961 Chevrolet Impala","Extreme Desk Decorations, Ltd",2005-05-16,596.61
S24_1444,"1970 Dodge Coronet","La Corne D'abondance, Co.",2004-11-20,596.52
S18_2581,"P-51-D Mustang","Danish Wholesale Imports",2004-11-10,594.72
S50_1341,"1930 Buick Marquette Phaeton","Mini Classics",2004-10-15,593.44
S18_2957,"1934 Ford V8 Coupe","Mini Gifts Distributors Ltd.",2004-12-10,593.40
S24_3969,"1936 Mercedes Benz 500k Roadster","Mini Gifts Distributors Ltd.",2003-11-12,592.96
S24_3969,"1936 Mercedes Benz 500k Roadster","Muscle Machine Inc",2003-12-02,592.96
S50_1341,"1930 Buick Marquette Phaeton","Rovelli Gifts",2004-11-12,592.62
S24_2360,"1982 Ducati 900 Monster","Microscale Inc.",2004-11-03,592.20
S700_1691,"American Airlines: B767-300","Enaco Distributors",2004-11-24,591.92
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Saveley & Henriot, Co.",2004-03-02,591.30
S24_3432,"2002 Chevy Corvette","Muscle Machine Inc",2004-07-07,591.06
S24_2972,"1982 Lamborghini Diablo","Marseille Mini Autos",2003-05-08,590.58
S32_3207,"1950's Chicago Surface Lines Streetcar","Mini Classics",2003-11-25,590.30
S18_2432,"1926 Ford Fire Engine","Mini Gifts Distributors Ltd.",2004-12-10,589.50
S12_3990,"1970 Plymouth Hemi Cuda","Danish Wholesale Imports",2004-04-09,587.36
S24_3420,"1937 Horch 930V Limousine","Extreme Desk Decorations, Ltd",2004-03-30,585.81
S50_4713,"2002 Yamaha YZR M1","UK Collectables, Ltd.",2005-04-08,585.81
S24_2000,"1960 BSA Gold Star DBD34","Land of Toys Inc.",2003-02-24,584.96
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2003-07-02,584.12
S18_2432,"1926 Ford Fire Engine","Oulu Toy Supplies, Inc.",2003-09-21,583.40
S24_1444,"1970 Dodge Coronet","Land of Toys Inc.",2004-09-08,582.60
S72_3212,"Pont Yacht","CAF Imports",2003-11-07,582.56
S18_2432,"1926 Ford Fire Engine","Canadian Gift Exchange Network",2004-10-22,581.57
S24_1578,"1997 BMW R 1100 S","Baane Mini Imports",2004-10-15,581.52
S24_3420,"1937 Horch 930V Limousine","Classic Gift Ideas, Inc",2004-10-14,579.96
S24_2360,"1982 Ducati 900 Monster","Extreme Desk Decorations, Ltd",2005-05-16,579.69
S32_2206,"1982 Ducati 996 R","Cruz & Sons Co.",2003-03-03,579.36
S24_4258,"1936 Chrysler Airflow","Classic Legends Inc.",2003-10-20,578.52
S12_3380,"1968 Dodge Charger","Men 'R' US Retailers, Ltd.",2003-10-11,577.80
S18_2432,"1926 Ford Fire Engine","Anna's Decorations, Ltd",2005-03-09,577.30
S72_1253,"Boeing X-32A JSF","Royal Canadian Collectables, Ltd.",2004-08-20,577.08
S10_1678,"1969 Harley Davidson Ultimate Chopper","Mini Wheels Co.",2003-12-01,576.10
S700_1138,"The Schooner Bluenose","Québec Home Shopping Network",2004-06-17,576.00
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Souveniers And Things Co.",2004-07-19,575.96
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Anna's Decorations, Ltd",2005-01-20,575.91
S12_4675,"1969 Dodge Charger","Mini Caravy",2005-04-14,575.80
S32_4289,"1928 Ford Phaeton Deluxe","Kelly's Gift Shop",2003-11-11,575.73
S24_2887,"1952 Citroen-15CV","Mini Gifts Distributors Ltd.",2005-01-19,575.45
S32_2206,"1982 Ducati 996 R","Marseille Mini Autos",2003-05-08,574.43
S50_1341,"1930 Buick Marquette Phaeton","Bavarian Collectables Imports, Co.",2004-09-15,574.28
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,573.92
S18_2581,"P-51-D Mustang","Clover Collections, Co.",2004-09-16,573.65
S50_1341,"1930 Buick Marquette Phaeton","Euro+ Shopping Channel",2004-06-24,572.48
S24_3432,"2002 Chevy Corvette","Euro+ Shopping Channel",2004-08-09,571.80
S32_4485,"1974 Ducati 350 Mk3 Desmo",GiftsForHim.com,2003-12-02,571.48
S32_2509,"1954 Greyhound Scenicruiser","Mini Gifts Distributors Ltd.",2004-07-20,571.45
S24_3969,"1936 Mercedes Benz 500k Roadster","Rovelli Gifts",2003-11-05,571.20
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Online Diecast Creations Co.",2004-11-04,570.78
S18_2957,"1934 Ford V8 Coupe","Canadian Gift Exchange Network",2003-12-05,570.24
S32_4485,"1974 Ducati 350 Mk3 Desmo","Daedalus Designs Imports",2004-02-21,569.46
S18_3259,"Collectable Wooden Train","Volvo Model Replicas, Co",2004-11-09,568.74
S10_1678,"1969 Harley Davidson Ultimate Chopper","Baane Mini Imports",2004-10-15,568.44
S700_2466,"America West Airlines B757-200","Cruz & Sons Co.",2003-11-27,568.38
S18_2870,"1999 Indy 500 Monte Carlo SS","Euro+ Shopping Channel",2005-02-10,567.60
S24_1628,"1966 Shelby Cobra 427 S/C","Heintze Collectables",2003-10-17,567.48
S24_1628,"1966 Shelby Cobra 427 S/C","Mini Caravy",2004-04-13,567.48
S24_2360,"1982 Ducati 900 Monster","Auto Canal+ Petit",2004-05-26,567.27
S12_1666,"1958 Setra Bus","Australian Gift Network, Co",2003-11-06,567.20
S18_2795,"1928 Mercedes-Benz SSK","Herkku Gifts",2004-09-03,567.00
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Marseille Mini Autos",2004-11-25,566.93
S18_3136,"18th Century Vintage Horse Carriage","Mini Wheels Co.",2003-03-25,565.50
S24_2011,"18th century schooner","Petit Auto",2004-02-18,565.30
S24_2972,"1982 Lamborghini Diablo","Toms Spezialitäten, Ltd",2004-10-16,564.91
S24_3969,"1936 Mercedes Benz 500k Roadster","AV Stores, Co.",2003-03-18,564.64
S24_2887,"1952 Citroen-15CV","Muscle Machine Inc",2004-07-07,563.70
S32_4485,"1974 Ducati 350 Mk3 Desmo","Baane Mini Imports",2004-10-15,563.34
S72_1253,"Boeing X-32A JSF","Salzburg Collectables",2003-04-28,563.08
S10_1678,"1969 Harley Davidson Ultimate Chopper","Tekni Collectables Inc.",2004-05-18,562.74
S24_1628,"1966 Shelby Cobra 427 S/C","Down Under Souveniers, Inc",2004-06-03,562.51
S50_1514,"1962 City of Detroit Streetcar",GiftsForHim.com,2004-06-16,562.40
S18_2957,"1934 Ford V8 Coupe","West Coast Collectables Co.",2004-01-29,562.10
S18_2432,"1926 Ford Fire Engine","Technics Stores Inc.",2003-07-24,561.55
S18_2432,"1926 Ford Fire Engine","Saveley & Henriot, Co.",2003-11-25,561.55
S24_2360,"1982 Ducati 900 Monster","Euro+ Shopping Channel",2004-12-07,561.00
S24_2360,"1982 Ducati 900 Monster","Vitachrome Inc.",2004-04-05,560.97
S24_2840,"1958 Chevy Corvette Limited Edition","Dragon Souveniers, Ltd.",2003-10-22,560.16
S12_4675,"1969 Dodge Charger","Men 'R' US Retailers, Ltd.",2003-10-11,559.68
S24_3949,"Corsair F4U ( Bird Cage)","King Kong Collectables, Co.",2003-11-15,559.60
S32_2509,"1954 Greyhound Scenicruiser","Euro+ Shopping Channel",2005-05-03,559.46
S18_2248,"1911 Ford Town Car","Signal Collectibles Ltd.",2003-09-12,559.35
S24_2022,"1938 Cadillac V-16 Presidential Limousine",Toys4GrownUps.com,2005-01-12,559.13
S50_1341,"1930 Buick Marquette Phaeton","Mini Creations Ltd.",2003-08-10,558.56
S24_2972,"1982 Lamborghini Diablo","Herkku Gifts",2003-11-12,558.45
S50_4713,"2002 Yamaha YZR M1",GiftsForHim.com,2003-12-02,558.11
S12_4473,"1957 Chevy Pickup","Classic Legends Inc.",2003-04-04,556.95
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Australian Collectors, Co.",2004-11-29,556.32
S72_1253,"Boeing X-32A JSF","Enaco Distributors",2003-11-26,556.22
S50_1341,"1930 Buick Marquette Phaeton","L'ordine Souveniers",2005-05-10,555.94
S24_1444,"1970 Dodge Coronet","L'ordine Souveniers",2003-11-06,554.90
S32_3207,"1950's Chicago Surface Lines Streetcar",GiftsForHim.com,2004-06-16,553.00
S18_2625,"1936 Harley Davidson El Knucklehead","Gift Depot Inc.",2004-06-28,552.97
S32_1268,"1980’s GM Manhattan Express","Handji Gifts& Co",2004-02-04,552.79
S24_3151,"1912 Ford Model T Delivery Wagon","La Rochelle Gifts",2004-10-29,551.39
S24_1628,"1966 Shelby Cobra 427 S/C","The Sharp Gifts Warehouse",2005-04-22,549.36
S24_2000,"1960 BSA Gold Star DBD34","Diecast Classics Inc.",2004-11-02,548.46
S18_3782,"1957 Vespa GS150","Toms Spezialitäten, Ltd",2003-11-20,548.37
S18_2432,"1926 Ford Fire Engine","Euro+ Shopping Channel",2005-05-03,548.13
S24_1578,"1997 BMW R 1100 S","Tekni Collectables Inc.",2004-05-18,547.74
S18_3320,"1917 Maxwell Touring Car","Mini Wheels Co.",2003-03-25,547.62
S18_2432,"1926 Ford Fire Engine","Corporate Gift Ideas Co.",2005-02-17,546.93
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Québec Home Shopping Network",2005-05-01,546.84
S18_4522,"1904 Buick Runabout","La Rochelle Gifts",2004-10-29,546.84
S24_1444,"1970 Dodge Coronet","Mini Gifts Distributors Ltd.",2004-07-20,546.81
S18_3278,"1969 Dodge Super Bee","Danish Wholesale Imports",2004-04-09,546.80
S18_3482,"1976 Ford Gran Torino","Cruz & Sons Co.",2004-11-16,546.80
S18_1749,"1917 Grand Touring Sedan","Online Diecast Creations Co.",2003-01-06,544.00
S24_1444,"1970 Dodge Coronet","Mini Classics",2003-11-25,543.30
S50_1341,"1930 Buick Marquette Phaeton","La Rochelle Gifts",2005-02-03,543.30
S24_4620,"1961 Chevrolet Impala","Danish Wholesale Imports",2004-04-09,543.28
S24_2841,"1900s Vintage Bi-Plane","Double Decker Gift Stores, Ltd",2003-11-14,542.61
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,542.50
S24_1937,"1939 Chevrolet Deluxe Coupe","Mini Gifts Distributors Ltd.",2003-11-12,541.62
S18_2432,"1926 Ford Fire Engine","Anna's Decorations, Ltd",2005-01-20,541.44
S18_3278,"1969 Dodge Super Bee","Down Under Souveniers, Inc",2005-04-08,540.32
S32_4289,"1928 Ford Phaeton Deluxe","Euro+ Shopping Channel",2003-06-27,539.28
S32_4289,"1928 Ford Phaeton Deluxe","Enaco Distributors",2004-11-24,539.28
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","West Coast Collectables Co.",2004-01-29,539.10
S24_3371,"1971 Alpine Renault 1600s","Collectables For Less Inc.",2003-09-05,538.78
S24_3420,"1937 Horch 930V Limousine","Double Decker Gift Stores, Ltd",2003-11-14,538.47
S24_1785,"1928 British Royal Navy Airplane","Frau da Collezione",2003-10-09,538.32
S18_1129,"1993 Mazda RX-7","Québec Home Shopping Network",2003-11-05,537.84
S24_1937,"1939 Chevrolet Deluxe Coupe","AV Stores, Co.",2004-11-17,537.66
S24_1628,"1966 Shelby Cobra 427 S/C","Euro+ Shopping Channel",2004-10-16,536.80
S12_3990,"1970 Plymouth Hemi Cuda","Down Under Souveniers, Inc",2005-04-08,536.24
S32_2509,"1954 Greyhound Scenicruiser","Canadian Gift Exchange Network",2004-10-22,535.70
S18_4721,"1957 Corvette Convertible","Cruz & Sons Co.",2004-11-16,535.68
S18_2432,"1926 Ford Fire Engine","La Corne D'abondance, Co.",2003-04-01,534.80
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Signal Collectibles Ltd.",2003-09-12,533.72
S18_2248,"1911 Ford Town Car","Corporate Gift Ideas Co.",2003-10-18,532.80
S24_2972,"1982 Lamborghini Diablo","Vida Sport, Ltd",2004-08-30,532.78
S24_3420,"1937 Horch 930V Limousine","The Sharp Gifts Warehouse",2005-04-01,532.62
S32_2509,"1954 Greyhound Scenicruiser","Mini Gifts Distributors Ltd.",2005-01-23,532.44
S24_4048,"1992 Porsche Cayenne Turbo Silver","Classic Legends Inc.",2003-04-04,532.25
S24_2972,"1982 Lamborghini Diablo","Online Diecast Creations Co.",2003-11-20,531.68
S24_2841,"1900s Vintage Bi-Plane","Men 'R' US Retailers, Ltd.",2004-01-09,531.60
S18_2238,"1998 Chrysler Plymouth Prowler","Signal Collectibles Ltd.",2004-02-10,530.48
S18_1342,"1937 Lincoln Berline","Signal Gift Stores",2004-11-29,530.16
S24_3969,"1936 Mercedes Benz 500k Roadster","Handji Gifts& Co",2004-09-01,528.50
S700_1138,"The Schooner Bluenose","Stylish Desk Decors, Co.",2003-06-12,528.03
S24_2000,"1960 BSA Gold Star DBD34","Lyon Souveniers",2003-07-01,527.87
S18_3278,"1969 Dodge Super Bee","Blauer See Auto, Co.",2003-10-04,527.52
S700_2610,"The USS Constitution Ship","Québec Home Shopping Network",2004-06-17,526.95
S24_2972,"1982 Lamborghini Diablo","L'ordine Souveniers",2004-07-06,526.80
S24_3371,"1971 Alpine Renault 1600s","Euro+ Shopping Channel",2005-02-10,526.60
S24_4620,"1961 Chevrolet Impala",GiftsForHim.com,2003-12-02,526.26
S24_4620,"1961 Chevrolet Impala",Gifts4AllAges.com,2004-06-30,526.26
S18_4668,"1939 Cadillac Limousine","Saveley & Henriot, Co.",2003-11-25,525.69
S12_2823,"2002 Suzuki XREO","Technics Stores Inc.",2005-01-05,524.16
S24_2841,"1900s Vintage Bi-Plane","Classic Gift Ideas, Inc",2004-10-14,524.07
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Stylish Desk Decors, Co.",2004-12-03,524.05
S18_1342,"1937 Lincoln Berline","Mini Wheels Co.",2003-03-25,523.98
S24_4620,"1961 Chevrolet Impala","Down Under Souveniers, Inc",2005-04-08,523.84
S24_2766,"1949 Jaguar XK 120","Signal Gift Stores",2004-11-29,523.44
S24_3969,"1936 Mercedes Benz 500k Roadster","Saveley & Henriot, Co.",2004-03-02,523.20
S24_3856,"1956 Porsche 356A Coupe","Mini Auto Werke",2003-11-04,522.40
S700_2824,"1982 Camaro Z28","Tokyo Collectables, Ltd",2004-06-15,521.94
S50_1514,"1962 City of Detroit Streetcar","L'ordine Souveniers",2003-11-06,521.40
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2005-05-03,521.40
S24_3151,"1912 Ford Model T Delivery Wagon","Volvo Model Replicas, Co",2004-11-09,520.44
S700_2610,"The USS Constitution Ship","Danish Wholesale Imports",2004-11-10,520.40
S18_4668,"1939 Cadillac Limousine","Dragon Souveniers, Ltd.",2003-09-19,520.19
S32_2509,"1954 Greyhound Scenicruiser","Mini Classics",2003-11-25,519.50
S24_2972,"1982 Lamborghini Diablo","Motor Mint Distributors Inc.",2004-11-17,518.00
S24_2360,"1982 Ducati 900 Monster","UK Collectables, Ltd.",2005-04-08,517.41
S24_3969,"1936 Mercedes Benz 500k Roadster","Down Under Souveniers, Inc",2004-06-03,517.40
S10_4757,"1972 Alfa Romeo GTA","Corporate Gift Ideas Co.",2005-02-23,516.80
S700_2824,"1982 Camaro Z28","Euro+ Shopping Channel",2005-05-31,515.88
S24_1937,"1939 Chevrolet Deluxe Coupe","Australian Collectables, Ltd",2003-11-21,515.04
S24_2840,"1958 Chevy Corvette Limited Edition","Muscle Machine Inc",2003-06-03,514.50
S24_4258,"1936 Chrysler Airflow","Mini Wheels Co.",2003-03-25,514.20
S50_1341,"1930 Buick Marquette Phaeton","The Sharp Gifts Warehouse",2004-05-11,513.24
S18_1984,"1995 Honda Civic","Québec Home Shopping Network",2003-11-05,512.12
S50_1514,"1962 City of Detroit Streetcar","Clover Collections, Co.",2004-02-12,511.38
S50_1514,"1962 City of Detroit Streetcar","Tokyo Collectables, Ltd",2005-01-26,511.38
S18_1889,"1948 Porsche 356-A Roadster","Scandinavian Gift Ideas",2005-03-03,511.28
S12_3380,"1968 Dodge Charger","Volvo Model Replicas, Co",2004-11-03,510.85
S24_4278,"1900s Vintage Tri-Plane","Enaco Distributors",2004-11-24,510.08
S700_4002,"American Airlines: MD-11S","Gift Ideas Corp.",2003-06-16,509.36
S18_3782,"1957 Vespa GS150","Extreme Desk Decorations, Ltd",2005-05-16,509.13
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2004-05-05,508.64
S24_4258,"1936 Chrysler Airflow","Cambridge Collectables Co.",2004-03-10,508.38
S18_3232,"1992 Ferrari 360 Spider red","Alpha Cognac",2003-07-04,508.02
S24_1937,"1939 Chevrolet Deluxe Coupe","Amica Models & Co.",2004-08-17,507.79
S18_4668,"1939 Cadillac Limousine","Classic Gift Ideas, Inc",2003-11-13,507.12
S50_1514,"1962 City of Detroit Streetcar","Baane Mini Imports",2004-11-05,506.16
S18_1889,"1948 Porsche 356-A Roadster","Blauer See Auto, Co.",2003-10-04,505.12
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Extreme Desk Decorations, Ltd",2004-07-12,504.02
S18_4668,"1939 Cadillac Limousine","Canadian Gift Exchange Network",2003-12-05,503.58
S50_1392,"Diamond T620 Semi-Skirted Tanker","Classic Legends Inc.",2003-04-04,503.50
S32_1374,"1997 BMW F650 ST","Frau da Collezione",2003-10-09,503.46
S24_3191,"1969 Chevrolet Camaro Z28","Muscle Machine Inc",2004-07-07,503.40
S24_1444,"1970 Dodge Coronet","Muscle Machine Inc",2004-12-01,502.90
S24_4278,"1900s Vintage Tri-Plane","Clover Collections, Co.",2004-09-16,502.11
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Corrida Auto Replicas, Ltd",2004-11-01,501.60
S18_2949,"1913 Ford Model T Speedster","Australian Gift Network, Co",2003-11-06,501.50
S12_4675,"1969 Dodge Charger","Oulu Toy Supplies, Inc.",2004-04-12,500.95
S50_1341,"1930 Buick Marquette Phaeton","Souveniers And Things Co.",2004-12-17,500.92
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Kelly's Gift Shop",2003-07-07,500.89
S72_1253,"Boeing X-32A JSF","Alpha Cognac",2003-11-08,500.52
S10_4757,"1972 Alfa Romeo GTA","Lyon Souveniers",2005-03-17,500.48
S32_2509,"1954 Greyhound Scenicruiser","Euro+ Shopping Channel",2004-05-05,499.95
S24_2000,"1960 BSA Gold Star DBD34","Enaco Distributors",2004-11-24,499.68
S24_2841,"1900s Vintage Bi-Plane","The Sharp Gifts Warehouse",2005-04-01,499.41
S18_3782,"1957 Vespa GS150","UK Collectables, Ltd.",2005-04-08,497.97
S32_3207,"1950's Chicago Surface Lines Streetcar","Baane Mini Imports",2004-11-05,497.70
S50_1341,"1930 Buick Marquette Phaeton","Tekni Collectables Inc.",2005-04-03,497.52
S32_3207,"1950's Chicago Surface Lines Streetcar","Reims Collectables",2004-12-15,497.12
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","UK Collectables, Ltd.",2003-10-06,496.98
S24_1937,"1939 Chevrolet Deluxe Coupe","Auto Associés & Cie.",2004-10-11,496.57
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Mini Wheels Co.",2004-11-18,496.40
S700_1138,"The Schooner Bluenose","Mini Gifts Distributors Ltd.",2005-03-23,496.00
S32_2206,"1982 Ducati 996 R","Online Mini Collectables",2004-08-02,495.60
S18_2957,"1934 Ford V8 Coupe","Euro+ Shopping Channel",2004-04-29,494.64
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Super Scale Inc.",2004-05-04,494.46
S24_2000,"1960 BSA Gold Star DBD34","Herkku Gifts",2003-11-18,493.60
S24_2000,"1960 BSA Gold Star DBD34","Scandinavian Gift Ideas",2005-03-03,493.60
S18_1342,"1937 Lincoln Berline","Euro+ Shopping Channel",2003-12-03,493.15
S24_4278,"1900s Vintage Tri-Plane","Euro+ Shopping Channel",2003-06-27,492.64
S18_3782,"1957 Vespa GS150","Microscale Inc.",2004-11-03,492.39
S18_3136,"18th Century Vintage Horse Carriage","Petit Auto",2005-05-30,492.20
S24_2840,"1958 Chevy Corvette Limited Edition","Diecast Collectables",2003-12-09,492.16
S24_2000,"1960 BSA Gold Star DBD34","Clover Collections, Co.",2004-09-16,490.56
S50_1514,"1962 City of Detroit Streetcar","Classic Legends Inc.",2004-11-21,490.32
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Euro+ Shopping Channel",2005-02-16,489.19
S50_4713,"2002 Yamaha YZR M1","Daedalus Designs Imports",2004-02-21,488.16
S24_3816,"1940 Ford Delivery Sedan","Volvo Model Replicas, Co",2004-11-09,488.04
S24_1046,"1970 Chevy Chevelle SS 454","Gift Depot Inc.",2003-11-05,488.00
S24_1628,"1966 Shelby Cobra 427 S/C","Signal Gift Stores",2004-08-06,488.00
S24_2841,"1900s Vintage Bi-Plane","Gift Ideas Corp.",2003-06-16,487.76
S12_1666,"1958 Setra Bus","Mini Gifts Distributors Ltd.",2003-03-26,486.56
S24_2972,"1982 Lamborghini Diablo","Vida Sport, Ltd",2004-02-22,486.36
S24_2972,"1982 Lamborghini Diablo","UK Collectables, Ltd.",2004-06-01,486.36
S32_1374,"1997 BMW F650 ST","King Kong Collectables, Co.",2003-12-01,485.46
S24_2840,"1958 Chevy Corvette Limited Edition","Mini Gifts Distributors Ltd.",2004-03-11,485.10
S18_1589,"1965 Aston Martin DB5","Atelier graphique",2003-05-20,482.84
S24_3191,"1969 Chevrolet Camaro Z28","Signal Gift Stores",2004-11-29,482.82
S18_3320,"1917 Maxwell Touring Car","Classic Legends Inc.",2003-10-20,482.16
S32_2206,"1982 Ducati 996 R","Anna's Decorations, Ltd",2003-11-04,481.13
S18_3140,"1903 Ford Model A","Euro+ Shopping Channel",2003-06-06,480.80
S32_4485,"1974 Ducati 350 Mk3 Desmo","Reims Collectables",2003-05-07,479.65
S24_3371,"1971 Alpine Renault 1600s","Toms Spezialitäten, Ltd",2003-11-20,479.43
S18_4933,"1957 Ford Thunderbird","Marseille Mini Autos",2004-11-25,478.94
S24_1937,"1939 Chevrolet Deluxe Coupe","Rovelli Gifts",2003-11-05,477.92
S24_2840,"1958 Chevy Corvette Limited Edition","Heintze Collectables",2004-10-22,477.30
S32_2509,"1954 Greyhound Scenicruiser","Suominen Souveniers",2003-08-01,477.27
S10_1678,"1969 Harley Davidson Ultimate Chopper","Euro+ Shopping Channel",2005-05-13,476.58
S32_2206,"1982 Ducati 996 R","Marta's Replicas Co.",2004-08-27,475.93
S24_2972,"1982 Lamborghini Diablo",FunGiftIdeas.com,2004-11-04,475.80
S24_2840,"1958 Chevy Corvette Limited Edition","Diecast Classics Inc.",2004-08-19,475.30
S18_3685,"1948 Porsche Type 356 Roadster","Reims Collectables",2003-07-10,474.72
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Anna's Decorations, Ltd",2005-03-09,474.40
S24_1937,"1939 Chevrolet Deluxe Coupe","Mini Gifts Distributors Ltd.",2004-10-21,473.96
S50_4713,"2002 Yamaha YZR M1",Gifts4AllAges.com,2004-06-30,472.71
S24_3191,"1969 Chevrolet Camaro Z28","Euro+ Shopping Channel",2004-08-09,472.56
S32_3207,"1950's Chicago Surface Lines Streetcar","Blauer See Auto, Co.",2004-03-15,472.24
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Signal Gift Stores",2003-05-21,471.77
S24_2972,"1982 Lamborghini Diablo",Toys4GrownUps.com,2005-01-12,471.25
S18_4027,"1970 Triumph Spitfire","Australian Gift Network, Co",2003-09-25,471.08
S24_2840,"1958 Chevy Corvette Limited Edition","Euro+ Shopping Channel",2004-12-10,470.26
S24_3969,"1936 Mercedes Benz 500k Roadster","Signal Gift Stores",2003-05-21,469.43
S18_3685,"1948 Porsche Type 356 Roadster","Atelier graphique",2003-05-20,469.04
S32_4289,"1928 Ford Phaeton Deluxe",FunGiftIdeas.com,2005-03-03,467.76
S32_2206,"1982 Ducati 996 R","Daedalus Designs Imports",2003-11-11,467.46
S32_2206,"1982 Ducati 996 R","Motor Mint Distributors Inc.",2004-11-17,467.46
S700_3505,"The Titanic",Gifts4AllAges.com,2004-09-10,465.80
S24_3432,"2002 Chevy Corvette","Mini Gifts Distributors Ltd.",2005-01-19,465.80
S50_1341,"1930 Buick Marquette Phaeton","Norway Gifts By Mail, Co.",2004-08-21,465.14
S12_3380,"1968 Dodge Charger","Mini Auto Werke",2003-11-04,465.08
S24_2000,"1960 BSA Gold Star DBD34","Mini Wheels Co.",2003-12-01,463.89
S18_1589,"1965 Aston Martin DB5","Reims Collectables",2003-07-10,462.92
S18_3232,"1992 Ferrari 360 Spider red","Royale Belge",2005-01-10,462.30
S24_1937,"1939 Chevrolet Deluxe Coupe","AV Stores, Co.",2003-03-18,462.08
